Wed Sep  9 01:28:59 AM UTC 2026
flash-cloud-bench-kafka-1 2.56% 943.5MiB / 7.38GiB 19.9MB / 17MB
flash-cloud-bench-prometheus-1 0.00% 30.66MiB / 7.38GiB 6.33MB / 711kB
Wed Sep  9 01:40:17 AM UTC 2026
flash-cloud-bench-publisher-1 4.13% 34.95MiB / 7.38GiB 23.1MB / 33.6MB
flash-cloud-bench-simulator-1 3.47% 34.78MiB / 7.38GiB 23.7MB / 29.9MB
flash-cloud-bench-api-1 82.89% 106.6MiB / 7.38GiB 3.62GB / 2.33GB
flash-cloud-bench-consumer-1 6.47% 35.82MiB / 7.38GiB 30.9MB / 45.6MB
flash-cloud-bench-maintenance-1 13.00% 35.75MiB / 7.38GiB 426MB / 1.47GB
flash-cloud-bench-redis-1 19.56% 52.54MiB / 7.38GiB 1.64GB / 3.5GB
flash-cloud-bench-pgbouncer-1 8.19% 1.582MiB / 7.38GiB 738MB / 736MB
flash-cloud-bench-postgres-1 83.43% 179.8MiB / 7.38GiB 256MB / 500MB
flash-cloud-bench-kafka-1 2.28% 943.6MiB / 7.38GiB 20.3MB / 17.3MB
flash-cloud-bench-prometheus-1 0.25% 30.66MiB / 7.38GiB 6.46MB / 724kB
Wed Sep  9 01:40:29 AM UTC 2026
flash-cloud-bench-publisher-1 3.74% 34.95MiB / 7.38GiB 23.5MB / 34.2MB
flash-cloud-bench-simulator-1 3.50% 34.78MiB / 7.38GiB 24.1MB / 30.4MB
flash-cloud-bench-api-1 81.87% 106MiB / 7.38GiB 3.69GB / 2.37GB
flash-cloud-bench-consumer-1 5.20% 35.82MiB / 7.38GiB 31.5MB / 46.5MB
flash-cloud-bench-maintenance-1 22.76% 35.75MiB / 7.38GiB 432MB / 1.5GB
flash-cloud-bench-redis-1 25.43% 52.53MiB / 7.38GiB 1.67GB / 3.57GB
flash-cloud-bench-pgbouncer-1 8.82% 1.602MiB / 7.38GiB 751MB / 749MB
flash-cloud-bench-postgres-1 66.36% 180.2MiB / 7.38GiB 260MB / 508MB
flash-cloud-bench-kafka-1 1.87% 943.7MiB / 7.38GiB 20.7MB / 17.7MB
flash-cloud-bench-prometheus-1 0.16% 30.67MiB / 7.38GiB 6.55MB / 734kB
Wed Sep  9 01:40:41 AM UTC 2026
flash-cloud-bench-publisher-1 5.03% 34.96MiB / 7.38GiB 23.9MB / 34.8MB
flash-cloud-bench-simulator-1 2.65% 34.79MiB / 7.38GiB 24.4MB / 30.9MB
flash-cloud-bench-api-1 112.91% 105.4MiB / 7.38GiB 3.76GB / 2.42GB
flash-cloud-bench-consumer-1 6.72% 35.82MiB / 7.38GiB 32.1MB / 47.4MB
flash-cloud-bench-maintenance-1 5.08% 35.75MiB / 7.38GiB 439MB / 1.52GB
flash-cloud-bench-redis-1 13.51% 52.31MiB / 7.38GiB 1.69GB / 3.64GB
flash-cloud-bench-pgbouncer-1 5.68% 1.586MiB / 7.38GiB 763MB / 761MB
flash-cloud-bench-postgres-1 103.31% 180.7MiB / 7.38GiB 265MB / 516MB
flash-cloud-bench-kafka-1 2.39% 943.7MiB / 7.38GiB 21.2MB / 18MB
flash-cloud-bench-prometheus-1 0.10% 30.67MiB / 7.38GiB 6.67MB / 744kB
Wed Sep  9 01:40:54 AM UTC 2026
flash-cloud-bench-publisher-1 3.66% 34.96MiB / 7.38GiB 24.4MB / 35.5MB
flash-cloud-bench-simulator-1 3.39% 34.79MiB / 7.38GiB 24.8MB / 31.3MB
flash-cloud-bench-api-1 73.44% 105.7MiB / 7.38GiB 3.83GB / 2.46GB
flash-cloud-bench-consumer-1 5.65% 35.83MiB / 7.38GiB 32.7MB / 48.3MB
flash-cloud-bench-maintenance-1 18.63% 35.75MiB / 7.38GiB 445MB / 1.54GB
flash-cloud-bench-redis-1 20.46% 52.4MiB / 7.38GiB 1.72GB / 3.7GB
flash-cloud-bench-pgbouncer-1 7.55% 1.598MiB / 7.38GiB 776MB / 774MB
flash-cloud-bench-postgres-1 73.66% 181.3MiB / 7.38GiB 269MB / 525MB
flash-cloud-bench-kafka-1 1.95% 943.9MiB / 7.38GiB 21.6MB / 18.4MB
flash-cloud-bench-prometheus-1 0.02% 30.67MiB / 7.38GiB 6.77MB / 757kB
Wed Sep  9 01:41:06 AM UTC 2026
flash-cloud-bench-publisher-1 4.42% 34.95MiB / 7.38GiB 24.8MB / 36.1MB
flash-cloud-bench-simulator-1 3.13% 34.79MiB / 7.38GiB 25.2MB / 31.8MB
flash-cloud-bench-api-1 83.11% 105.7MiB / 7.38GiB 3.9GB / 2.51GB
flash-cloud-bench-consumer-1 5.65% 35.83MiB / 7.38GiB 33.3MB / 49.3MB
flash-cloud-bench-maintenance-1 14.28% 35.75MiB / 7.38GiB 452MB / 1.56GB
flash-cloud-bench-redis-1 16.52% 52.51MiB / 7.38GiB 1.75GB / 3.77GB
flash-cloud-bench-pgbouncer-1 7.26% 1.59MiB / 7.38GiB 787MB / 785MB
flash-cloud-bench-postgres-1 85.79% 181.7MiB / 7.38GiB 273MB / 532MB
flash-cloud-bench-kafka-1 1.98% 944MiB / 7.38GiB 22MB / 18.7MB
flash-cloud-bench-prometheus-1 0.00% 30.68MiB / 7.38GiB 6.86MB / 767kB
Wed Sep  9 01:41:18 AM UTC 2026
flash-cloud-bench-publisher-1 4.33% 34.96MiB / 7.38GiB 25.2MB / 36.7MB
flash-cloud-bench-simulator-1 3.52% 34.79MiB / 7.38GiB 25.6MB / 32.3MB
flash-cloud-bench-api-1 79.41% 105.7MiB / 7.38GiB 3.97GB / 2.55GB
flash-cloud-bench-consumer-1 6.13% 35.83MiB / 7.38GiB 33.9MB / 50.2MB
flash-cloud-bench-maintenance-1 17.31% 35.75MiB / 7.38GiB 458MB / 1.58GB
flash-cloud-bench-redis-1 19.94% 52.44MiB / 7.38GiB 1.77GB / 3.84GB
flash-cloud-bench-pgbouncer-1 7.48% 1.605MiB / 7.38GiB 800MB / 798MB
flash-cloud-bench-postgres-1 77.83% 182.2MiB / 7.38GiB 278MB / 541MB
flash-cloud-bench-kafka-1 3.62% 944MiB / 7.38GiB 22.4MB / 19MB
flash-cloud-bench-prometheus-1 0.38% 30.68MiB / 7.38GiB 6.99MB / 781kB
Wed Sep  9 01:41:30 AM UTC 2026
flash-cloud-bench-publisher-1 3.80% 34.96MiB / 7.38GiB 25.7MB / 37.4MB
flash-cloud-bench-simulator-1 2.82% 34.79MiB / 7.38GiB 25.9MB / 32.8MB
flash-cloud-bench-api-1 104.45% 105.8MiB / 7.38GiB 4.04GB / 2.6GB
flash-cloud-bench-consumer-1 5.48% 35.83MiB / 7.38GiB 34.6MB / 51.1MB
flash-cloud-bench-maintenance-1 11.83% 35.75MiB / 7.38GiB 466MB / 1.61GB
flash-cloud-bench-redis-1 14.96% 52.55MiB / 7.38GiB 1.8GB / 3.91GB
flash-cloud-bench-pgbouncer-1 6.44% 1.59MiB / 7.38GiB 811MB / 809MB
flash-cloud-bench-postgres-1 81.93% 182.8MiB / 7.38GiB 282MB / 548MB
flash-cloud-bench-kafka-1 1.96% 944MiB / 7.38GiB 22.8MB / 19.4MB
flash-cloud-bench-prometheus-1 0.00% 30.68MiB / 7.38GiB 7.08MB / 790kB
Wed Sep  9 01:41:42 AM UTC 2026
flash-cloud-bench-publisher-1 4.01% 34.96MiB / 7.38GiB 26.1MB / 38MB
flash-cloud-bench-simulator-1 3.56% 34.79MiB / 7.38GiB 26.3MB / 33.2MB
flash-cloud-bench-api-1 79.81% 106MiB / 7.38GiB 4.11GB / 2.64GB
flash-cloud-bench-consumer-1 5.41% 35.84MiB / 7.38GiB 35.2MB / 52MB
flash-cloud-bench-maintenance-1 20.92% 35.75MiB / 7.38GiB 472MB / 1.63GB
flash-cloud-bench-redis-1 22.00% 52.39MiB / 7.38GiB 1.83GB / 3.97GB
flash-cloud-bench-pgbouncer-1 8.20% 1.598MiB / 7.38GiB 824MB / 822MB
flash-cloud-bench-postgres-1 66.85% 183MiB / 7.38GiB 287MB / 557MB
flash-cloud-bench-kafka-1 2.10% 944.1MiB / 7.38GiB 23.2MB / 19.7MB
flash-cloud-bench-prometheus-1 0.23% 30.68MiB / 7.38GiB 7.2MB / 801kB
Wed Sep  9 01:41:54 AM UTC 2026
flash-cloud-bench-publisher-1 4.81% 34.96MiB / 7.38GiB 26.6MB / 38.6MB
flash-cloud-bench-simulator-1 3.14% 34.79MiB / 7.38GiB 26.7MB / 33.7MB
flash-cloud-bench-api-1 82.07% 106.1MiB / 7.38GiB 4.18GB / 2.69GB
flash-cloud-bench-consumer-1 6.92% 35.85MiB / 7.38GiB 35.8MB / 52.9MB
flash-cloud-bench-maintenance-1 14.19% 35.75MiB / 7.38GiB 479MB / 1.65GB
flash-cloud-bench-redis-1 17.04% 52.47MiB / 7.38GiB 1.85GB / 4.04GB
flash-cloud-bench-pgbouncer-1 7.43% 1.59MiB / 7.38GiB 835MB / 833MB
flash-cloud-bench-postgres-1 81.47% 183.1MiB / 7.38GiB 291MB / 564MB
flash-cloud-bench-kafka-1 2.41% 944.1MiB / 7.38GiB 23.6MB / 20.1MB
flash-cloud-bench-prometheus-1 0.42% 30.68MiB / 7.38GiB 7.3MB / 814kB
Wed Sep  9 01:42:06 AM UTC 2026
flash-cloud-bench-publisher-1 4.74% 34.96MiB / 7.38GiB 27MB / 39.2MB
flash-cloud-bench-simulator-1 2.87% 34.78MiB / 7.38GiB 27MB / 34.2MB
flash-cloud-bench-api-1 75.75% 106.2MiB / 7.38GiB 4.25GB / 2.73GB
flash-cloud-bench-consumer-1 11.19% 35.85MiB / 7.38GiB 36.4MB / 53.8MB
flash-cloud-bench-maintenance-1 4.70% 36MiB / 7.38GiB 485MB / 1.68GB
flash-cloud-bench-redis-1 9.68% 52.44MiB / 7.38GiB 1.88GB / 4.11GB
flash-cloud-bench-pgbouncer-1 5.55% 1.59MiB / 7.38GiB 847MB / 845MB
flash-cloud-bench-postgres-1 100.58% 182.9MiB / 7.38GiB 295MB / 572MB
flash-cloud-bench-kafka-1 2.75% 944.1MiB / 7.38GiB 24MB / 20.4MB
flash-cloud-bench-prometheus-1 0.00% 30.68MiB / 7.38GiB 7.39MB / 823kB
Wed Sep  9 01:42:18 AM UTC 2026
flash-cloud-bench-publisher-1 4.79% 34.96MiB / 7.38GiB 27.4MB / 39.9MB
flash-cloud-bench-simulator-1 3.26% 34.79MiB / 7.38GiB 27.4MB / 34.6MB
flash-cloud-bench-api-1 78.25% 106.1MiB / 7.38GiB 4.32GB / 2.78GB
flash-cloud-bench-consumer-1 8.24% 35.85MiB / 7.38GiB 37MB / 54.7MB
flash-cloud-bench-maintenance-1 12.32% 35.75MiB / 7.38GiB 492MB / 1.7GB
flash-cloud-bench-redis-1 15.62% 52.48MiB / 7.38GiB 1.9GB / 4.18GB
flash-cloud-bench-pgbouncer-1 6.57% 1.602MiB / 7.38GiB 859MB / 857MB
flash-cloud-bench-postgres-1 86.22% 183MiB / 7.38GiB 300MB / 580MB
flash-cloud-bench-kafka-1 2.30% 944.2MiB / 7.38GiB 24.4MB / 20.8MB
flash-cloud-bench-prometheus-1 0.20% 30.68MiB / 7.38GiB 7.52MB / 836kB
Wed Sep  9 01:42:30 AM UTC 2026
flash-cloud-bench-publisher-1 4.08% 34.96MiB / 7.38GiB 27.9MB / 40.5MB
flash-cloud-bench-simulator-1 3.27% 34.8MiB / 7.38GiB 27.8MB / 35.1MB
flash-cloud-bench-api-1 73.44% 106.3MiB / 7.38GiB 4.39GB / 2.82GB
flash-cloud-bench-consumer-1 8.16% 35.86MiB / 7.38GiB 37.6MB / 55.6MB
flash-cloud-bench-maintenance-1 15.87% 35.75MiB / 7.38GiB 498MB / 1.72GB
flash-cloud-bench-redis-1 16.13% 52.5MiB / 7.38GiB 1.93GB / 4.25GB
flash-cloud-bench-pgbouncer-1 7.45% 1.59MiB / 7.38GiB 871MB / 869MB
flash-cloud-bench-postgres-1 76.96% 183MiB / 7.38GiB 304MB / 588MB
flash-cloud-bench-kafka-1 4.68% 944.2MiB / 7.38GiB 24.8MB / 21.1MB
flash-cloud-bench-prometheus-1 0.00% 30.76MiB / 7.38GiB 7.61MB / 847kB
Wed Sep  9 01:42:43 AM UTC 2026
flash-cloud-bench-publisher-1 4.44% 34.97MiB / 7.38GiB 28.3MB / 41.2MB
flash-cloud-bench-simulator-1 3.55% 34.79MiB / 7.38GiB 28.2MB / 35.6MB
flash-cloud-bench-api-1 81.40% 106.4MiB / 7.38GiB 4.46GB / 2.87GB
flash-cloud-bench-consumer-1 9.05% 35.86MiB / 7.38GiB 38.2MB / 56.5MB
flash-cloud-bench-maintenance-1 10.13% 35.75MiB / 7.38GiB 504MB / 1.74GB
flash-cloud-bench-redis-1 14.84% 52.52MiB / 7.38GiB 1.95GB / 4.32GB
flash-cloud-bench-pgbouncer-1 6.13% 1.598MiB / 7.38GiB 883MB / 881MB
flash-cloud-bench-postgres-1 89.26% 183MiB / 7.38GiB 308MB / 596MB
flash-cloud-bench-kafka-1 2.42% 944.2MiB / 7.38GiB 25.2MB / 21.5MB
flash-cloud-bench-prometheus-1 0.00% 30.76MiB / 7.38GiB 7.74MB / 858kB
Wed Sep  9 01:42:55 AM UTC 2026
flash-cloud-bench-publisher-1 3.63% 34.96MiB / 7.38GiB 28.7MB / 41.8MB
flash-cloud-bench-simulator-1 2.88% 34.79MiB / 7.38GiB 28.5MB / 36.1MB
flash-cloud-bench-api-1 78.61% 108MiB / 7.38GiB 4.54GB / 2.91GB
flash-cloud-bench-consumer-1 5.41% 35.86MiB / 7.38GiB 38.9MB / 57.4MB
flash-cloud-bench-maintenance-1 23.15% 35.75MiB / 7.38GiB 511MB / 1.77GB
flash-cloud-bench-redis-1 22.73% 52.46MiB / 7.38GiB 1.98GB / 4.39GB
flash-cloud-bench-pgbouncer-1 8.53% 1.59MiB / 7.38GiB 895MB / 893MB
flash-cloud-bench-postgres-1 60.86% 183MiB / 7.38GiB 313MB / 604MB
flash-cloud-bench-kafka-1 2.37% 944.3MiB / 7.38GiB 25.6MB / 21.8MB
flash-cloud-bench-prometheus-1 0.02% 30.76MiB / 7.38GiB 7.84MB / 870kB
Wed Sep  9 01:43:07 AM UTC 2026
flash-cloud-bench-publisher-1 4.89% 34.97MiB / 7.38GiB 29.2MB / 42.4MB
flash-cloud-bench-simulator-1 2.99% 34.79MiB / 7.38GiB 28.9MB / 36.5MB
flash-cloud-bench-api-1 81.23% 106.5MiB / 7.38GiB 4.6GB / 2.95GB
flash-cloud-bench-consumer-1 7.08% 35.86MiB / 7.38GiB 39.5MB / 58.3MB
flash-cloud-bench-maintenance-1 3.77% 35.75MiB / 7.38GiB 518MB / 1.79GB
flash-cloud-bench-redis-1 10.42% 52.52MiB / 7.38GiB 2.01GB / 4.45GB
flash-cloud-bench-pgbouncer-1 5.43% 1.598MiB / 7.38GiB 907MB / 905MB
flash-cloud-bench-postgres-1 105.53% 183.1MiB / 7.38GiB 317MB / 612MB
flash-cloud-bench-kafka-1 2.58% 944.3MiB / 7.38GiB 26MB / 22.2MB
flash-cloud-bench-prometheus-1 0.23% 30.76MiB / 7.38GiB 7.96MB / 881kB
Wed Sep  9 01:43:19 AM UTC 2026
flash-cloud-bench-publisher-1 3.64% 34.97MiB / 7.38GiB 29.6MB / 43.1MB
flash-cloud-bench-simulator-1 3.31% 34.79MiB / 7.38GiB 29.3MB / 37MB
flash-cloud-bench-api-1 76.82% 106.6MiB / 7.38GiB 4.67GB / 3GB
flash-cloud-bench-consumer-1 16.47% 35.86MiB / 7.38GiB 40.1MB / 59.2MB
flash-cloud-bench-maintenance-1 22.94% 35.75MiB / 7.38GiB 525MB / 1.81GB
flash-cloud-bench-redis-1 22.03% 52.56MiB / 7.38GiB 2.03GB / 4.52GB
flash-cloud-bench-pgbouncer-1 8.46% 1.59MiB / 7.38GiB 919MB / 917MB
flash-cloud-bench-postgres-1 61.42% 183.1MiB / 7.38GiB 321MB / 620MB
flash-cloud-bench-kafka-1 1.82% 944.3MiB / 7.38GiB 26.4MB / 22.5MB
flash-cloud-bench-prometheus-1 0.44% 30.76MiB / 7.38GiB 8.06MB / 894kB
Wed Sep  9 01:43:31 AM UTC 2026
flash-cloud-bench-publisher-1 5.36% 34.98MiB / 7.38GiB 30.1MB / 43.7MB
flash-cloud-bench-simulator-1 2.65% 34.79MiB / 7.38GiB 29.7MB / 37.5MB
flash-cloud-bench-api-1 77.61% 106MiB / 7.38GiB 4.74GB / 3.04GB
flash-cloud-bench-consumer-1 7.20% 35.86MiB / 7.38GiB 40.7MB / 60.1MB
flash-cloud-bench-maintenance-1 4.02% 35.75MiB / 7.38GiB 531MB / 1.83GB
flash-cloud-bench-redis-1 9.89% 52.55MiB / 7.38GiB 2.06GB / 4.58GB
flash-cloud-bench-pgbouncer-1 5.20% 1.586MiB / 7.38GiB 931MB / 929MB
flash-cloud-bench-postgres-1 105.07% 183.1MiB / 7.38GiB 326MB / 628MB
flash-cloud-bench-kafka-1 2.53% 944.3MiB / 7.38GiB 26.8MB / 22.8MB
flash-cloud-bench-prometheus-1 0.00% 30.76MiB / 7.38GiB 8.15MB / 903kB
Wed Sep  9 01:43:43 AM UTC 2026
flash-cloud-bench-publisher-1 4.34% 34.97MiB / 7.38GiB 30.4MB / 44.3MB
flash-cloud-bench-simulator-1 3.27% 34.79MiB / 7.38GiB 30MB / 37.9MB
flash-cloud-bench-api-1 100.65% 118.4MiB / 7.38GiB 4.81GB / 3.09GB
flash-cloud-bench-consumer-1 7.07% 35.86MiB / 7.38GiB 41.3MB / 61MB
flash-cloud-bench-maintenance-1 20.80% 35.75MiB / 7.38GiB 538MB / 1.86GB
flash-cloud-bench-redis-1 21.87% 52.37MiB / 7.38GiB 2.09GB / 4.65GB
flash-cloud-bench-pgbouncer-1 7.87% 1.602MiB / 7.38GiB 944MB / 941MB
flash-cloud-bench-postgres-1 70.04% 183.1MiB / 7.38GiB 330MB / 636MB
flash-cloud-bench-kafka-1 3.03% 944.3MiB / 7.38GiB 27.2MB / 23.2MB
flash-cloud-bench-prometheus-1 0.17% 30.76MiB / 7.38GiB 8.28MB / 917kB
Wed Sep  9 01:43:55 AM UTC 2026
flash-cloud-bench-publisher-1 4.30% 34.98MiB / 7.38GiB 30.9MB / 44.9MB
flash-cloud-bench-simulator-1 2.86% 34.79MiB / 7.38GiB 30.4MB / 38.4MB
flash-cloud-bench-api-1 75.88% 106.1MiB / 7.38GiB 4.88GB / 3.13GB
flash-cloud-bench-consumer-1 13.96% 35.86MiB / 7.38GiB 41.9MB / 61.9MB
flash-cloud-bench-maintenance-1 14.12% 35.75MiB / 7.38GiB 545MB / 1.88GB
flash-cloud-bench-redis-1 16.27% 52.45MiB / 7.38GiB 2.11GB / 4.72GB
flash-cloud-bench-pgbouncer-1 7.16% 1.602MiB / 7.38GiB 955MB / 953MB
flash-cloud-bench-postgres-1 87.09% 183.1MiB / 7.38GiB 334MB / 644MB
flash-cloud-bench-kafka-1 2.33% 944.4MiB / 7.38GiB 27.6MB / 23.5MB
flash-cloud-bench-prometheus-1 0.00% 30.76MiB / 7.38GiB 8.37MB / 926kB
Wed Sep  9 01:44:07 AM UTC 2026
flash-cloud-bench-publisher-1 3.57% 34.98MiB / 7.38GiB 31.3MB / 45.5MB
flash-cloud-bench-simulator-1 3.67% 34.79MiB / 7.38GiB 30.8MB / 38.9MB
flash-cloud-bench-api-1 75.45% 106.2MiB / 7.38GiB 4.95GB / 3.17GB
flash-cloud-bench-consumer-1 8.70% 35.86MiB / 7.38GiB 42.5MB / 62.8MB
flash-cloud-bench-maintenance-1 17.45% 35.75MiB / 7.38GiB 551MB / 1.9GB
flash-cloud-bench-redis-1 19.14% 52.54MiB / 7.38GiB 2.14GB / 4.79GB
flash-cloud-bench-pgbouncer-1 7.20% 1.582MiB / 7.38GiB 967MB / 965MB
flash-cloud-bench-postgres-1 73.61% 183.1MiB / 7.38GiB 339MB / 652MB
flash-cloud-bench-kafka-1 21.36% 945.4MiB / 7.38GiB 28MB / 23.9MB
flash-cloud-bench-prometheus-1 0.23% 30.76MiB / 7.38GiB 8.49MB / 937kB
Wed Sep  9 01:44:20 AM UTC 2026
flash-cloud-bench-publisher-1 4.36% 34.98MiB / 7.38GiB 31.8MB / 46.2MB
flash-cloud-bench-simulator-1 3.01% 34.79MiB / 7.38GiB 31.2MB / 39.4MB
flash-cloud-bench-api-1 72.26% 106.2MiB / 7.38GiB 5.02GB / 3.22GB
flash-cloud-bench-consumer-1 5.31% 35.86MiB / 7.38GiB 43.1MB / 63.7MB
flash-cloud-bench-maintenance-1 15.56% 35.75MiB / 7.38GiB 558MB / 1.93GB
flash-cloud-bench-redis-1 16.82% 52.38MiB / 7.38GiB 2.16GB / 4.85GB
flash-cloud-bench-pgbouncer-1 7.67% 1.613MiB / 7.38GiB 979MB / 977MB
flash-cloud-bench-postgres-1 78.47% 183.2MiB / 7.38GiB 343MB / 660MB
flash-cloud-bench-kafka-1 2.20% 944.4MiB / 7.38GiB 28.4MB / 24.2MB
flash-cloud-bench-prometheus-1 0.00% 30.76MiB / 7.38GiB 8.59MB / 950kB
Wed Sep  9 01:44:32 AM UTC 2026
flash-cloud-bench-publisher-1 5.20% 34.98MiB / 7.38GiB 32.2MB / 46.8MB
flash-cloud-bench-simulator-1 3.07% 34.79MiB / 7.38GiB 31.5MB / 39.8MB
flash-cloud-bench-api-1 104.63% 106.2MiB / 7.38GiB 5.09GB / 3.27GB
flash-cloud-bench-consumer-1 7.65% 35.87MiB / 7.38GiB 43.8MB / 64.7MB
flash-cloud-bench-maintenance-1 3.26% 35.75MiB / 7.38GiB 564MB / 1.95GB
flash-cloud-bench-redis-1 10.41% 52.3MiB / 7.38GiB 2.19GB / 4.92GB
flash-cloud-bench-pgbouncer-1 5.63% 1.602MiB / 7.38GiB 991MB / 989MB
flash-cloud-bench-postgres-1 97.40% 183.3MiB / 7.38GiB 347MB / 668MB
flash-cloud-bench-kafka-1 98.98% 989.5MiB / 7.38GiB 28.8MB / 24.6MB
flash-cloud-bench-prometheus-1 0.24% 30.8MiB / 7.38GiB 8.71MB / 961kB
Wed Sep  9 01:44:44 AM UTC 2026
flash-cloud-bench-publisher-1 4.80% 34.98MiB / 7.38GiB 32.6MB / 47.4MB
flash-cloud-bench-simulator-1 2.56% 34.79MiB / 7.38GiB 31.9MB / 40.3MB
flash-cloud-bench-api-1 78.22% 106.3MiB / 7.38GiB 5.16GB / 3.31GB
flash-cloud-bench-consumer-1 7.96% 35.86MiB / 7.38GiB 44.4MB / 65.6MB
flash-cloud-bench-maintenance-1 7.52% 35.75MiB / 7.38GiB 571MB / 1.97GB
flash-cloud-bench-redis-1 14.02% 52.44MiB / 7.38GiB 2.21GB / 4.99GB
flash-cloud-bench-pgbouncer-1 6.20% 1.582MiB / 7.38GiB 1GB / 1GB
flash-cloud-bench-postgres-1 79.28% 183.3MiB / 7.38GiB 352MB / 676MB
flash-cloud-bench-kafka-1 149.64% 1000MiB / 7.38GiB 29.2MB / 24.9MB
flash-cloud-bench-prometheus-1 0.36% 30.8MiB / 7.38GiB 8.81MB / 973kB
Wed Sep  9 01:44:56 AM UTC 2026
flash-cloud-bench-publisher-1 4.78% 34.98MiB / 7.38GiB 33.1MB / 48MB
flash-cloud-bench-simulator-1 2.99% 34.79MiB / 7.38GiB 32.3MB / 40.8MB
flash-cloud-bench-api-1 70.37% 106.3MiB / 7.38GiB 5.24GB / 3.36GB
flash-cloud-bench-consumer-1 5.67% 35.86MiB / 7.38GiB 44.9MB / 66.4MB
flash-cloud-bench-maintenance-1 7.22% 35.75MiB / 7.38GiB 577MB / 1.99GB
flash-cloud-bench-redis-1 10.83% 52.59MiB / 7.38GiB 2.24GB / 5.06GB
flash-cloud-bench-pgbouncer-1 6.76% 1.621MiB / 7.38GiB 1.01GB / 1.01GB
flash-cloud-bench-postgres-1 79.41% 183.3MiB / 7.38GiB 356MB / 683MB
flash-cloud-bench-kafka-1 166.26% 1016MiB / 7.38GiB 29.6MB / 25.2MB
flash-cloud-bench-prometheus-1 0.20% 30.8MiB / 7.38GiB 8.94MB / 985kB
Wed Sep  9 01:45:08 AM UTC 2026
flash-cloud-bench-publisher-1 5.09% 34.98MiB / 7.38GiB 33.5MB / 48.6MB
flash-cloud-bench-simulator-1 3.00% 34.79MiB / 7.38GiB 32.6MB / 41.3MB
flash-cloud-bench-api-1 85.54% 105.7MiB / 7.38GiB 5.3GB / 3.4GB
flash-cloud-bench-consumer-1 9.88% 35.87MiB / 7.38GiB 45.6MB / 67.4MB
flash-cloud-bench-maintenance-1 3.91% 35.75MiB / 7.38GiB 583MB / 2.01GB
flash-cloud-bench-redis-1 9.48% 52.61MiB / 7.38GiB 2.26GB / 5.13GB
flash-cloud-bench-pgbouncer-1 5.36% 1.59MiB / 7.38GiB 1.03GB / 1.02GB
flash-cloud-bench-postgres-1 93.64% 184.2MiB / 7.38GiB 360MB / 691MB
flash-cloud-bench-kafka-1 104.51% 1014MiB / 7.38GiB 30MB / 25.6MB
flash-cloud-bench-prometheus-1 0.00% 30.8MiB / 7.38GiB 9.03MB / 994kB
Wed Sep  9 01:45:20 AM UTC 2026
flash-cloud-bench-publisher-1 3.28% 34.98MiB / 7.38GiB 33.9MB / 49.3MB
flash-cloud-bench-simulator-1 2.98% 34.79MiB / 7.38GiB 33MB / 41.7MB
flash-cloud-bench-api-1 103.56% 105.3MiB / 7.38GiB 5.37GB / 3.44GB
flash-cloud-bench-consumer-1 6.38% 35.86MiB / 7.38GiB 46.2MB / 68.3MB
flash-cloud-bench-maintenance-1 15.33% 35.75MiB / 7.38GiB 590MB / 2.04GB
flash-cloud-bench-redis-1 17.16% 52.55MiB / 7.38GiB 2.29GB / 5.19GB
flash-cloud-bench-pgbouncer-1 6.94% 1.598MiB / 7.38GiB 1.04GB / 1.04GB
flash-cloud-bench-postgres-1 63.52% 184.2MiB / 7.38GiB 365MB / 699MB
flash-cloud-bench-kafka-1 64.71% 945.6MiB / 7.38GiB 30.4MB / 25.9MB
flash-cloud-bench-prometheus-1 0.00% 30.8MiB / 7.38GiB 9.12MB / 1.01MB
Wed Sep  9 01:45:32 AM UTC 2026
flash-cloud-bench-publisher-1 5.08% 34.98MiB / 7.38GiB 34.3MB / 49.9MB
flash-cloud-bench-simulator-1 3.09% 34.79MiB / 7.38GiB 33.4MB / 42.2MB
flash-cloud-bench-api-1 73.69% 105.6MiB / 7.38GiB 5.44GB / 3.49GB
flash-cloud-bench-consumer-1 7.77% 35.86MiB / 7.38GiB 46.8MB / 69.1MB
flash-cloud-bench-maintenance-1 22.92% 35.75MiB / 7.38GiB 597MB / 2.06GB
flash-cloud-bench-redis-1 21.86% 52.44MiB / 7.38GiB 2.32GB / 5.26GB
flash-cloud-bench-pgbouncer-1 8.86% 1.602MiB / 7.38GiB 1.05GB / 1.05GB
flash-cloud-bench-postgres-1 60.28% 184.3MiB / 7.38GiB 369MB / 708MB
flash-cloud-bench-kafka-1 39.35% 945.7MiB / 7.38GiB 30.9MB / 26.3MB
flash-cloud-bench-prometheus-1 0.24% 30.8MiB / 7.38GiB 9.25MB / 1.02MB
Wed Sep  9 01:45:44 AM UTC 2026
flash-cloud-bench-publisher-1 4.01% 34.98MiB / 7.38GiB 34.8MB / 50.5MB
flash-cloud-bench-simulator-1 3.09% 34.79MiB / 7.38GiB 33.8MB / 42.7MB
flash-cloud-bench-api-1 71.08% 105.8MiB / 7.38GiB 5.51GB / 3.53GB
flash-cloud-bench-consumer-1 10.52% 35.86MiB / 7.38GiB 47.4MB / 70.1MB
flash-cloud-bench-maintenance-1 4.40% 35.75MiB / 7.38GiB 603MB / 2.08GB
flash-cloud-bench-redis-1 8.84% 52.41MiB / 7.38GiB 2.34GB / 5.33GB
