Tue Sep  8 04:55:28 PM UTC 2026
flash-cloud-bench-pgbouncer-1 6.00% 2.895MiB / 7.38GiB 835MB / 833MB
flash-cloud-bench-postgres-1 97.25% 201.9MiB / 7.38GiB 296MB / 559MB
flash-cloud-bench-kafka-1 2.71% 999.6MiB / 7.38GiB 24.7MB / 21MB
flash-cloud-bench-prometheus-1 0.00% 95.97MiB / 7.38GiB 5.79MB / 824kB
Tue Sep  8 05:06:45 PM UTC 2026
flash-cloud-bench-api-1 79.74% 118.2MiB / 7.38GiB 4.05GB / 2.62GB
flash-cloud-bench-redis-1 23.51% 64.37MiB / 7.38GiB 1.82GB / 3.91GB
flash-cloud-bench-consumer-1 4.63% 34.93MiB / 7.38GiB 38MB / 56.1MB
flash-cloud-bench-publisher-1 3.33% 34.94MiB / 7.38GiB 28.3MB / 41.2MB
flash-cloud-bench-simulator-1 2.82% 35.62MiB / 7.38GiB 27.8MB / 35.1MB
flash-cloud-bench-maintenance-1 22.98% 34.85MiB / 7.38GiB 478MB / 1.64GB
flash-cloud-bench-pgbouncer-1 8.22% 2.879MiB / 7.38GiB 848MB / 846MB
flash-cloud-bench-postgres-1 60.26% 202.3MiB / 7.38GiB 300MB / 567MB
flash-cloud-bench-kafka-1 1.72% 999.6MiB / 7.38GiB 25.1MB / 21.3MB
flash-cloud-bench-prometheus-1 0.01% 95.97MiB / 7.38GiB 5.87MB / 837kB
Tue Sep  8 05:06:57 PM UTC 2026
flash-cloud-bench-api-1 79.73% 118.1MiB / 7.38GiB 4.12GB / 2.66GB
flash-cloud-bench-redis-1 11.62% 64.31MiB / 7.38GiB 1.85GB / 3.99GB
flash-cloud-bench-consumer-1 6.48% 35.18MiB / 7.38GiB 38.6MB / 57.1MB
flash-cloud-bench-publisher-1 4.24% 34.94MiB / 7.38GiB 28.8MB / 41.9MB
flash-cloud-bench-simulator-1 3.24% 35.62MiB / 7.38GiB 28.1MB / 35.5MB
flash-cloud-bench-maintenance-1 6.97% 34.85MiB / 7.38GiB 485MB / 1.66GB
flash-cloud-bench-pgbouncer-1 6.07% 2.918MiB / 7.38GiB 859MB / 857MB
flash-cloud-bench-postgres-1 95.26% 202.6MiB / 7.38GiB 305MB / 575MB
flash-cloud-bench-kafka-1 2.21% 999.9MiB / 7.38GiB 25.5MB / 21.7MB
flash-cloud-bench-prometheus-1 0.20% 95.97MiB / 7.38GiB 5.96MB / 847kB
Tue Sep  8 05:07:09 PM UTC 2026
flash-cloud-bench-api-1 77.08% 118.4MiB / 7.38GiB 4.19GB / 2.71GB
flash-cloud-bench-redis-1 23.03% 64.4MiB / 7.38GiB 1.88GB / 4.06GB
flash-cloud-bench-consumer-1 5.80% 34.93MiB / 7.38GiB 39.2MB / 58MB
flash-cloud-bench-publisher-1 4.43% 34.94MiB / 7.38GiB 29.2MB / 42.5MB
flash-cloud-bench-simulator-1 2.98% 35.62MiB / 7.38GiB 28.5MB / 36MB
flash-cloud-bench-maintenance-1 23.02% 34.86MiB / 7.38GiB 492MB / 1.68GB
flash-cloud-bench-pgbouncer-1 8.65% 2.879MiB / 7.38GiB 872MB / 870MB
flash-cloud-bench-postgres-1 66.04% 203.2MiB / 7.38GiB 309MB / 584MB
flash-cloud-bench-kafka-1 2.33% 1000MiB / 7.38GiB 25.9MB / 22MB
flash-cloud-bench-prometheus-1 0.00% 95.97MiB / 7.38GiB 6.04MB / 860kB
Tue Sep  8 05:07:21 PM UTC 2026
flash-cloud-bench-api-1 107.80% 118.4MiB / 7.38GiB 4.26GB / 2.75GB
flash-cloud-bench-redis-1 10.49% 64.38MiB / 7.38GiB 1.9GB / 4.12GB
flash-cloud-bench-consumer-1 6.80% 34.93MiB / 7.38GiB 39.8MB / 58.9MB
flash-cloud-bench-publisher-1 4.39% 34.94MiB / 7.38GiB 29.6MB / 43.1MB
flash-cloud-bench-simulator-1 3.31% 35.62MiB / 7.38GiB 28.9MB / 36.4MB
flash-cloud-bench-maintenance-1 4.04% 34.86MiB / 7.38GiB 498MB / 1.7GB
flash-cloud-bench-pgbouncer-1 5.16% 2.902MiB / 7.38GiB 884MB / 882MB
flash-cloud-bench-postgres-1 105.88% 205.4MiB / 7.38GiB 313MB / 591MB
flash-cloud-bench-kafka-1 2.19% 1000MiB / 7.38GiB 26.3MB / 22.4MB
flash-cloud-bench-prometheus-1 0.20% 95.97MiB / 7.38GiB 6.14MB / 871kB
Tue Sep  8 05:07:33 PM UTC 2026
flash-cloud-bench-api-1 80.21% 118.2MiB / 7.38GiB 4.34GB / 2.8GB
flash-cloud-bench-redis-1 22.36% 64.2MiB / 7.38GiB 1.93GB / 4.19GB
flash-cloud-bench-consumer-1 4.83% 34.93MiB / 7.38GiB 40.4MB / 59.8MB
flash-cloud-bench-publisher-1 3.75% 34.94MiB / 7.38GiB 30.1MB / 43.7MB
flash-cloud-bench-simulator-1 2.98% 35.62MiB / 7.38GiB 29.2MB / 36.9MB
flash-cloud-bench-maintenance-1 23.32% 34.86MiB / 7.38GiB 505MB / 1.73GB
flash-cloud-bench-pgbouncer-1 8.41% 2.902MiB / 7.38GiB 896MB / 894MB
flash-cloud-bench-postgres-1 66.56% 206.1MiB / 7.38GiB 318MB / 599MB
flash-cloud-bench-kafka-1 7.64% 1002MiB / 7.38GiB 26.7MB / 22.7MB
flash-cloud-bench-prometheus-1 0.13% 95.97MiB / 7.38GiB 6.21MB / 883kB
Tue Sep  8 05:07:46 PM UTC 2026
flash-cloud-bench-api-1 109.87% 118.4MiB / 7.38GiB 4.41GB / 2.85GB
flash-cloud-bench-redis-1 10.81% 64.43MiB / 7.38GiB 1.95GB / 4.26GB
flash-cloud-bench-consumer-1 7.17% 34.93MiB / 7.38GiB 41.1MB / 60.7MB
flash-cloud-bench-publisher-1 4.30% 34.94MiB / 7.38GiB 30.5MB / 44.3MB
flash-cloud-bench-simulator-1 2.83% 35.62MiB / 7.38GiB 29.6MB / 37.4MB
flash-cloud-bench-maintenance-1 5.37% 34.86MiB / 7.38GiB 511MB / 1.75GB
flash-cloud-bench-pgbouncer-1 5.96% 2.902MiB / 7.38GiB 908MB / 906MB
flash-cloud-bench-postgres-1 100.13% 206.6MiB / 7.38GiB 322MB / 607MB
flash-cloud-bench-kafka-1 45.96% 1.009GiB / 7.38GiB 27.1MB / 23.1MB
flash-cloud-bench-prometheus-1 0.04% 95.97MiB / 7.38GiB 6.28MB / 892kB
Tue Sep  8 05:07:58 PM UTC 2026
flash-cloud-bench-api-1 68.18% 118.8MiB / 7.38GiB 4.48GB / 2.89GB
flash-cloud-bench-redis-1 8.29% 64.47MiB / 7.38GiB 1.97GB / 4.33GB
flash-cloud-bench-consumer-1 6.41% 34.93MiB / 7.38GiB 41.7MB / 61.6MB
flash-cloud-bench-publisher-1 5.93% 34.94MiB / 7.38GiB 30.9MB / 45MB
flash-cloud-bench-simulator-1 2.73% 35.63MiB / 7.38GiB 30MB / 37.8MB
flash-cloud-bench-maintenance-1 2.90% 34.86MiB / 7.38GiB 516MB / 1.77GB
flash-cloud-bench-pgbouncer-1 5.43% 2.879MiB / 7.38GiB 918MB / 916MB
flash-cloud-bench-postgres-1 75.01% 207.9MiB / 7.38GiB 326MB / 614MB
flash-cloud-bench-kafka-1 55.31% 1.012GiB / 7.38GiB 27.5MB / 23.4MB
flash-cloud-bench-prometheus-1 0.32% 95.98MiB / 7.38GiB 6.38MB / 906kB
Tue Sep  8 05:08:10 PM UTC 2026
flash-cloud-bench-api-1 75.56% 120.6MiB / 7.38GiB 4.53GB / 2.93GB
flash-cloud-bench-redis-1 14.57% 64.32MiB / 7.38GiB 2GB / 4.39GB
flash-cloud-bench-consumer-1 6.33% 34.93MiB / 7.38GiB 42.3MB / 62.5MB
flash-cloud-bench-publisher-1 4.47% 34.94MiB / 7.38GiB 31.4MB / 45.6MB
flash-cloud-bench-simulator-1 2.72% 35.62MiB / 7.38GiB 30.4MB / 38.4MB
flash-cloud-bench-maintenance-1 10.91% 34.85MiB / 7.38GiB 523MB / 1.79GB
flash-cloud-bench-pgbouncer-1 6.72% 2.887MiB / 7.38GiB 929MB / 927MB
flash-cloud-bench-postgres-1 82.41% 207.3MiB / 7.38GiB 330MB / 621MB
flash-cloud-bench-kafka-1 42.10% 1.003GiB / 7.38GiB 27.9MB / 23.8MB
flash-cloud-bench-prometheus-1 0.02% 95.98MiB / 7.38GiB 6.45MB / 915kB
Tue Sep  8 05:08:22 PM UTC 2026
flash-cloud-bench-api-1 80.05% 119.7MiB / 7.38GiB 4.61GB / 2.98GB
flash-cloud-bench-redis-1 18.44% 64.38MiB / 7.38GiB 2.02GB / 4.46GB
flash-cloud-bench-consumer-1 5.60% 34.93MiB / 7.38GiB 42.9MB / 63.4MB
flash-cloud-bench-publisher-1 4.13% 34.95MiB / 7.38GiB 31.8MB / 46.2MB
flash-cloud-bench-simulator-1 2.71% 35.62MiB / 7.38GiB 30.8MB / 38.8MB
flash-cloud-bench-maintenance-1 14.14% 34.85MiB / 7.38GiB 529MB / 1.81GB
flash-cloud-bench-pgbouncer-1 6.89% 2.887MiB / 7.38GiB 942MB / 939MB
flash-cloud-bench-postgres-1 65.18% 209.9MiB / 7.38GiB 335MB / 629MB
flash-cloud-bench-kafka-1 102.09% 1.023GiB / 7.38GiB 28.3MB / 24.1MB
flash-cloud-bench-prometheus-1 0.20% 95.98MiB / 7.38GiB 6.54MB / 926kB
Tue Sep  8 05:08:34 PM UTC 2026
flash-cloud-bench-api-1 76.66% 119.8MiB / 7.38GiB 4.68GB / 3.02GB
flash-cloud-bench-redis-1 9.99% 64.22MiB / 7.38GiB 2.05GB / 4.52GB
flash-cloud-bench-consumer-1 7.05% 34.93MiB / 7.38GiB 43.5MB / 64.3MB
flash-cloud-bench-publisher-1 5.15% 34.95MiB / 7.38GiB 32.2MB / 46.8MB
flash-cloud-bench-simulator-1 3.20% 35.62MiB / 7.38GiB 31.1MB / 39.3MB
flash-cloud-bench-maintenance-1 3.41% 34.85MiB / 7.38GiB 536MB / 1.83GB
flash-cloud-bench-pgbouncer-1 5.77% 2.898MiB / 7.38GiB 953MB / 951MB
flash-cloud-bench-postgres-1 96.52% 210.4MiB / 7.38GiB 339MB / 637MB
flash-cloud-bench-kafka-1 151.32% 1.032GiB / 7.38GiB 28.7MB / 24.4MB
flash-cloud-bench-prometheus-1 0.01% 95.98MiB / 7.38GiB 6.62MB / 939kB
Tue Sep  8 05:08:46 PM UTC 2026
flash-cloud-bench-api-1 75.29% 119.8MiB / 7.38GiB 4.75GB / 3.07GB
flash-cloud-bench-redis-1 19.24% 64.43MiB / 7.38GiB 2.08GB / 4.59GB
flash-cloud-bench-consumer-1 5.64% 34.94MiB / 7.38GiB 44.1MB / 65.2MB
flash-cloud-bench-publisher-1 3.80% 34.95MiB / 7.38GiB 32.7MB / 47.5MB
flash-cloud-bench-simulator-1 2.74% 35.62MiB / 7.38GiB 31.5MB / 39.8MB
flash-cloud-bench-maintenance-1 17.51% 34.85MiB / 7.38GiB 543MB / 1.86GB
flash-cloud-bench-pgbouncer-1 7.83% 2.898MiB / 7.38GiB 966MB / 964MB
flash-cloud-bench-postgres-1 100.92% 210.8MiB / 7.38GiB 343MB / 645MB
flash-cloud-bench-kafka-1 166.81% 1.045GiB / 7.38GiB 29.1MB / 24.8MB
flash-cloud-bench-prometheus-1 0.23% 95.98MiB / 7.38GiB 6.71MB / 950kB
Tue Sep  8 05:08:58 PM UTC 2026
flash-cloud-bench-api-1 96.81% 119.8MiB / 7.38GiB 4.82GB / 3.11GB
flash-cloud-bench-redis-1 8.99% 64.34MiB / 7.38GiB 2.1GB / 4.66GB
flash-cloud-bench-consumer-1 6.05% 34.93MiB / 7.38GiB 44.7MB / 66.1MB
flash-cloud-bench-publisher-1 4.26% 34.95MiB / 7.38GiB 33.1MB / 48.1MB
flash-cloud-bench-simulator-1 2.86% 35.62MiB / 7.38GiB 31.9MB / 40.2MB
flash-cloud-bench-maintenance-1 4.80% 34.85MiB / 7.38GiB 549MB / 1.88GB
flash-cloud-bench-pgbouncer-1 7.75% 2.887MiB / 7.38GiB 977MB / 975MB
flash-cloud-bench-postgres-1 89.43% 211.4MiB / 7.38GiB 348MB / 653MB
flash-cloud-bench-kafka-1 95.61% 1002MiB / 7.38GiB 29.6MB / 25.1MB
flash-cloud-bench-prometheus-1 0.15% 95.98MiB / 7.38GiB 6.79MB / 962kB
Tue Sep  8 05:09:11 PM UTC 2026
flash-cloud-bench-api-1 76.71% 119.8MiB / 7.38GiB 4.89GB / 3.16GB
flash-cloud-bench-redis-1 12.66% 64.28MiB / 7.38GiB 2.13GB / 4.73GB
flash-cloud-bench-consumer-1 7.83% 34.93MiB / 7.38GiB 45.3MB / 67MB
flash-cloud-bench-publisher-1 4.99% 34.95MiB / 7.38GiB 33.5MB / 48.7MB
flash-cloud-bench-simulator-1 2.95% 35.63MiB / 7.38GiB 32.2MB / 40.7MB
flash-cloud-bench-maintenance-1 8.35% 34.85MiB / 7.38GiB 556MB / 1.9GB
flash-cloud-bench-pgbouncer-1 6.30% 2.879MiB / 7.38GiB 990MB / 987MB
flash-cloud-bench-postgres-1 91.74% 211.8MiB / 7.38GiB 352MB / 661MB
flash-cloud-bench-kafka-1 51.58% 1002MiB / 7.38GiB 30MB / 25.5MB
flash-cloud-bench-prometheus-1 0.01% 95.98MiB / 7.38GiB 6.86MB / 971kB
Tue Sep  8 05:09:23 PM UTC 2026
flash-cloud-bench-api-1 83.24% 119.8MiB / 7.38GiB 4.96GB / 3.2GB
flash-cloud-bench-redis-1 23.63% 64.63MiB / 7.38GiB 2.16GB / 4.8GB
flash-cloud-bench-consumer-1 4.98% 34.93MiB / 7.38GiB 45.9MB / 67.9MB
flash-cloud-bench-publisher-1 4.94% 34.95MiB / 7.38GiB 33.9MB / 49.3MB
flash-cloud-bench-simulator-1 3.31% 35.62MiB / 7.38GiB 32.6MB / 41.2MB
flash-cloud-bench-maintenance-1 22.93% 34.85MiB / 7.38GiB 563MB / 1.93GB
flash-cloud-bench-pgbouncer-1 8.21% 2.879MiB / 7.38GiB 1GB / 1GB
flash-cloud-bench-postgres-1 60.45% 214.3MiB / 7.38GiB 357MB / 670MB
flash-cloud-bench-kafka-1 12.60% 1002MiB / 7.38GiB 30.4MB / 25.8MB
flash-cloud-bench-prometheus-1 0.40% 95.98MiB / 7.38GiB 6.96MB / 985kB
Tue Sep  8 05:09:35 PM UTC 2026
flash-cloud-bench-api-1 74.33% 119.7MiB / 7.38GiB 5.03GB / 3.24GB
flash-cloud-bench-redis-1 22.33% 64.31MiB / 7.38GiB 2.18GB / 4.86GB
flash-cloud-bench-consumer-1 5.69% 34.93MiB / 7.38GiB 46.6MB / 68.8MB
flash-cloud-bench-publisher-1 3.39% 34.95MiB / 7.38GiB 34.4MB / 49.9MB
flash-cloud-bench-simulator-1 3.24% 35.62MiB / 7.38GiB 33MB / 41.7MB
flash-cloud-bench-maintenance-1 20.55% 34.85MiB / 7.38GiB 570MB / 1.95GB
flash-cloud-bench-pgbouncer-1 7.96% 2.902MiB / 7.38GiB 1.01GB / 1.01GB
flash-cloud-bench-postgres-1 66.00% 214.7MiB / 7.38GiB 361MB / 678MB
flash-cloud-bench-kafka-1 3.20% 1002MiB / 7.38GiB 30.8MB / 26.2MB
flash-cloud-bench-prometheus-1 0.05% 95.98MiB / 7.38GiB 7.03MB / 994kB
Tue Sep  8 05:09:47 PM UTC 2026
flash-cloud-bench-api-1 76.33% 119.7MiB / 7.38GiB 5.1GB / 3.29GB
flash-cloud-bench-redis-1 21.55% 64.41MiB / 7.38GiB 2.21GB / 4.93GB
flash-cloud-bench-consumer-1 11.09% 34.93MiB / 7.38GiB 47.2MB / 69.7MB
flash-cloud-bench-publisher-1 3.56% 34.95MiB / 7.38GiB 34.8MB / 50.6MB
flash-cloud-bench-simulator-1 3.02% 35.62MiB / 7.38GiB 33.4MB / 42.1MB
flash-cloud-bench-maintenance-1 19.26% 34.86MiB / 7.38GiB 577MB / 1.97GB
flash-cloud-bench-pgbouncer-1 7.39% 2.879MiB / 7.38GiB 1.03GB / 1.02GB
flash-cloud-bench-postgres-1 69.25% 215MiB / 7.38GiB 365MB / 686MB
flash-cloud-bench-kafka-1 2.00% 1002MiB / 7.38GiB 31.2MB / 26.5MB
flash-cloud-bench-prometheus-1 0.23% 95.98MiB / 7.38GiB 7.12MB / 1MB
Tue Sep  8 05:09:59 PM UTC 2026
flash-cloud-bench-api-1 76.23% 119.8MiB / 7.38GiB 5.17GB / 3.34GB
flash-cloud-bench-redis-1 22.13% 64.3MiB / 7.38GiB 2.24GB / 5GB
flash-cloud-bench-consumer-1 4.93% 34.93MiB / 7.38GiB 47.8MB / 70.6MB
flash-cloud-bench-publisher-1 4.25% 34.95MiB / 7.38GiB 35.2MB / 51.2MB
flash-cloud-bench-simulator-1 3.35% 35.62MiB / 7.38GiB 33.7MB / 42.6MB
flash-cloud-bench-maintenance-1 22.65% 34.85MiB / 7.38GiB 584MB / 2GB
flash-cloud-bench-pgbouncer-1 8.65% 2.918MiB / 7.38GiB 1.04GB / 1.04GB
flash-cloud-bench-postgres-1 61.36% 215.9MiB / 7.38GiB 370MB / 695MB
flash-cloud-bench-kafka-1 19.46% 1002MiB / 7.38GiB 31.5MB / 26.8MB
flash-cloud-bench-prometheus-1 0.01% 96.02MiB / 7.38GiB 7.2MB / 1.02MB
Tue Sep  8 05:10:11 PM UTC 2026
flash-cloud-bench-api-1 78.42% 119.9MiB / 7.38GiB 5.25GB / 3.38GB
flash-cloud-bench-redis-1 23.05% 64.38MiB / 7.38GiB 2.26GB / 5.07GB
flash-cloud-bench-consumer-1 5.79% 34.93MiB / 7.38GiB 48.4MB / 71.5MB
flash-cloud-bench-publisher-1 3.30% 34.95MiB / 7.38GiB 35.7MB / 51.8MB
flash-cloud-bench-simulator-1 2.72% 35.62MiB / 7.38GiB 34.1MB / 43.1MB
flash-cloud-bench-maintenance-1 22.75% 34.85MiB / 7.38GiB 591MB / 2.02GB
flash-cloud-bench-pgbouncer-1 8.42% 2.883MiB / 7.38GiB 1.05GB / 1.05GB
flash-cloud-bench-postgres-1 62.75% 216.3MiB / 7.38GiB 374MB / 703MB
flash-cloud-bench-kafka-1 1.76% 1002MiB / 7.38GiB 32MB / 27.2MB
flash-cloud-bench-prometheus-1 0.01% 96.03MiB / 7.38GiB 7.27MB / 1.03MB
Tue Sep  8 05:10:23 PM UTC 2026
flash-cloud-bench-api-1 103.79% 132.8MiB / 7.38GiB 5.31GB / 3.43GB
flash-cloud-bench-redis-1 12.24% 64.36MiB / 7.38GiB 2.29GB / 5.14GB
flash-cloud-bench-consumer-1 6.77% 34.93MiB / 7.38GiB 49MB / 72.4MB
flash-cloud-bench-publisher-1 4.06% 34.96MiB / 7.38GiB 36.1MB / 52.4MB
flash-cloud-bench-simulator-1 3.62% 35.62MiB / 7.38GiB 34.5MB / 43.5MB
flash-cloud-bench-maintenance-1 5.85% 34.85MiB / 7.38GiB 597MB / 2.04GB
flash-cloud-bench-pgbouncer-1 5.47% 2.887MiB / 7.38GiB 1.06GB / 1.06GB
flash-cloud-bench-postgres-1 100.91% 219.1MiB / 7.38GiB 379MB / 710MB
flash-cloud-bench-kafka-1 2.17% 1002MiB / 7.38GiB 32.4MB / 27.5MB
flash-cloud-bench-prometheus-1 0.15% 96.03MiB / 7.38GiB 7.37MB / 1.04MB
Tue Sep  8 05:10:35 PM UTC 2026
flash-cloud-bench-api-1 79.35% 119.9MiB / 7.38GiB 5.38GB / 3.47GB
flash-cloud-bench-redis-1 25.24% 64.34MiB / 7.38GiB 2.32GB / 5.2GB
flash-cloud-bench-consumer-1 5.80% 35.21MiB / 7.38GiB 49.6MB / 73.3MB
flash-cloud-bench-publisher-1 4.76% 34.95MiB / 7.38GiB 36.5MB / 53MB
flash-cloud-bench-simulator-1 3.22% 35.62MiB / 7.38GiB 34.9MB / 44MB
flash-cloud-bench-maintenance-1 21.70% 34.85MiB / 7.38GiB 604MB / 2.07GB
flash-cloud-bench-pgbouncer-1 8.45% 2.898MiB / 7.38GiB 1.08GB / 1.07GB
flash-cloud-bench-postgres-1 69.58% 219.3MiB / 7.38GiB 383MB / 719MB
flash-cloud-bench-kafka-1 1.98% 1002MiB / 7.38GiB 32.8MB / 27.9MB
flash-cloud-bench-prometheus-1 0.05% 96.03MiB / 7.38GiB 7.44MB / 1.05MB
Tue Sep  8 05:10:48 PM UTC 2026
flash-cloud-bench-api-1 82.43% 119.8MiB / 7.38GiB 5.45GB / 3.52GB
flash-cloud-bench-redis-1 12.85% 64.44MiB / 7.38GiB 2.34GB / 5.27GB
flash-cloud-bench-consumer-1 6.65% 34.93MiB / 7.38GiB 50.2MB / 74.2MB
flash-cloud-bench-publisher-1 4.40% 34.95MiB / 7.38GiB 36.9MB / 53.7MB
flash-cloud-bench-simulator-1 3.42% 35.62MiB / 7.38GiB 35.2MB / 44.5MB
flash-cloud-bench-maintenance-1 3.86% 34.85MiB / 7.38GiB 610MB / 2.09GB
flash-cloud-bench-pgbouncer-1 5.11% 2.895MiB / 7.38GiB 1.09GB / 1.09GB
flash-cloud-bench-postgres-1 108.87% 219.7MiB / 7.38GiB 387MB / 727MB
flash-cloud-bench-kafka-1 2.16% 1002MiB / 7.38GiB 33.2MB / 28.2MB
flash-cloud-bench-prometheus-1 0.00% 96.03MiB / 7.38GiB 7.53MB / 1.06MB
Tue Sep  8 05:11:00 PM UTC 2026
flash-cloud-bench-api-1 79.78% 119.9MiB / 7.38GiB 5.52GB / 3.56GB
flash-cloud-bench-redis-1 25.39% 64.5MiB / 7.38GiB 2.37GB / 5.34GB
flash-cloud-bench-consumer-1 6.08% 34.93MiB / 7.38GiB 50.8MB / 75.1MB
flash-cloud-bench-publisher-1 3.77% 34.95MiB / 7.38GiB 37.4MB / 54.3MB
flash-cloud-bench-simulator-1 3.48% 35.62MiB / 7.38GiB 35.6MB / 45MB
flash-cloud-bench-maintenance-1 22.39% 34.85MiB / 7.38GiB 618MB / 2.12GB
flash-cloud-bench-pgbouncer-1 8.30% 2.879MiB / 7.38GiB 1.1GB / 1.1GB
flash-cloud-bench-postgres-1 65.31% 220.3MiB / 7.38GiB 392MB / 735MB
flash-cloud-bench-kafka-1 3.41% 1002MiB / 7.38GiB 33.6MB / 28.6MB
flash-cloud-bench-prometheus-1 0.01% 96.03MiB / 7.38GiB 7.61MB / 1.07MB
Tue Sep  8 05:11:12 PM UTC 2026
flash-cloud-bench-api-1 103.17% 119.8MiB / 7.38GiB 5.59GB / 3.6GB
flash-cloud-bench-redis-1 11.62% 64.39MiB / 7.38GiB 2.4GB / 5.41GB
flash-cloud-bench-consumer-1 8.64% 34.93MiB / 7.38GiB 51.5MB / 76MB
flash-cloud-bench-publisher-1 5.10% 34.96MiB / 7.38GiB 37.8MB / 54.9MB
flash-cloud-bench-simulator-1 2.88% 35.63MiB / 7.38GiB 36MB / 45.4MB
flash-cloud-bench-maintenance-1 3.60% 34.86MiB / 7.38GiB 624MB / 2.14GB
flash-cloud-bench-pgbouncer-1 5.27% 2.902MiB / 7.38GiB 1.11GB / 1.11GB
flash-cloud-bench-postgres-1 108.31% 220.6MiB / 7.38GiB 396MB / 743MB
flash-cloud-bench-kafka-1 2.49% 1002MiB / 7.38GiB 34MB / 28.9MB
flash-cloud-bench-prometheus-1 0.20% 96.04MiB / 7.38GiB 7.7MB / 1.08MB
Tue Sep  8 05:11:24 PM UTC 2026
flash-cloud-bench-api-1 81.76% 119.9MiB / 7.38GiB 5.66GB / 3.65GB
flash-cloud-bench-redis-1 25.29% 64.36MiB / 7.38GiB 2.42GB / 5.48GB
flash-cloud-bench-consumer-1 6.60% 34.93MiB / 7.38GiB 52.1MB / 76.9MB
flash-cloud-bench-publisher-1 3.81% 34.96MiB / 7.38GiB 38.2MB / 55.5MB
flash-cloud-bench-simulator-1 3.47% 35.62MiB / 7.38GiB 36.4MB / 45.9MB
flash-cloud-bench-maintenance-1 22.61% 34.86MiB / 7.38GiB 631MB / 2.16GB
flash-cloud-bench-pgbouncer-1 8.62% 2.895MiB / 7.38GiB 1.12GB / 1.12GB
flash-cloud-bench-postgres-1 60.39% 221.6MiB / 7.38GiB 401MB / 752MB
flash-cloud-bench-kafka-1 1.95% 1002MiB / 7.38GiB 34.4MB / 29.2MB
flash-cloud-bench-prometheus-1 0.36% 96.04MiB / 7.38GiB 7.78MB / 1.1MB
Tue Sep  8 05:11:36 PM UTC 2026
flash-cloud-bench-api-1 71.31% 120MiB / 7.38GiB 5.73GB / 3.69GB
flash-cloud-bench-redis-1 12.89% 64.34MiB / 7.38GiB 2.45GB / 5.54GB
flash-cloud-bench-consumer-1 8.00% 34.93MiB / 7.38GiB 52.7MB / 77.9MB
flash-cloud-bench-publisher-1 4.81% 34.96MiB / 7.38GiB 38.6MB / 56.1MB
flash-cloud-bench-simulator-1 3.11% 35.62MiB / 7.38GiB 36.7MB / 46.4MB
flash-cloud-bench-maintenance-1 3.59% 34.86MiB / 7.38GiB 638MB / 2.18GB
flash-cloud-bench-pgbouncer-1 5.35% 2.898MiB / 7.38GiB 1.14GB / 1.13GB
flash-cloud-bench-postgres-1 103.81% 222MiB / 7.38GiB 405MB / 759MB
flash-cloud-bench-kafka-1 2.49% 1002MiB / 7.38GiB 34.8MB / 29.6MB
flash-cloud-bench-prometheus-1 0.18% 96.04MiB / 7.38GiB 7.87MB / 1.11MB
Tue Sep  8 05:11:48 PM UTC 2026
flash-cloud-bench-api-1 78.84% 118.8MiB / 7.38GiB 5.8GB / 3.74GB
flash-cloud-bench-redis-1 24.90% 64.47MiB / 7.38GiB 2.48GB / 5.61GB
flash-cloud-bench-consumer-1 5.47% 34.93MiB / 7.38GiB 53.3MB / 78.7MB
flash-cloud-bench-publisher-1 3.51% 34.96MiB / 7.38GiB 39.1MB / 56.7MB
flash-cloud-bench-simulator-1 3.26% 35.62MiB / 7.38GiB 37.1MB / 46.8MB
flash-cloud-bench-maintenance-1 22.80% 34.86MiB / 7.38GiB 645MB / 2.21GB
flash-cloud-bench-pgbouncer-1 8.25% 2.887MiB / 7.38GiB 1.15GB / 1.15GB
flash-cloud-bench-postgres-1 61.30% 222.6MiB / 7.38GiB 409MB / 768MB
flash-cloud-bench-kafka-1 1.79% 1002MiB / 7.38GiB 35.2MB / 29.9MB
flash-cloud-bench-prometheus-1 0.37% 96.04MiB / 7.38GiB 7.95MB / 1.12MB
Tue Sep  8 05:12:00 PM UTC 2026
flash-cloud-bench-api-1 104.42% 118.9MiB / 7.38GiB 5.88GB / 3.79GB
flash-cloud-bench-redis-1 12.07% 64.33MiB / 7.38GiB 2.5GB / 5.68GB
flash-cloud-bench-consumer-1 8.77% 34.93MiB / 7.38GiB 53.9MB / 79.7MB
flash-cloud-bench-publisher-1 5.75% 34.96MiB / 7.38GiB 39.5MB / 57.4MB
flash-cloud-bench-simulator-1 2.78% 35.62MiB / 7.38GiB 37.5MB / 47.3MB
flash-cloud-bench-maintenance-1 3.91% 34.86MiB / 7.38GiB 651MB / 2.23GB
flash-cloud-bench-pgbouncer-1 5.23% 2.887MiB / 7.38GiB 1.16GB / 1.16GB
flash-cloud-bench-postgres-1 101.00% 223MiB / 7.38GiB 414MB / 775MB
flash-cloud-bench-kafka-1 2.71% 1002MiB / 7.38GiB 35.6MB / 30.3MB
flash-cloud-bench-prometheus-1 0.01% 96.17MiB / 7.38GiB 8.02MB / 1.13MB
Tue Sep  8 05:12:12 PM UTC 2026
flash-cloud-bench-api-1 73.07% 118.9MiB / 7.38GiB 5.94GB / 3.83GB
flash-cloud-bench-redis-1 23.66% 64.38MiB / 7.38GiB 2.53GB / 5.75GB
flash-cloud-bench-consumer-1 6.13% 34.93MiB / 7.38GiB 54.5MB / 80.6MB
